,0,1,2,3,4,5,6
26780,非洲,布基纳法索,2,0,0,0,03-16
26781,南美洲,玻利维亚,2,0,0,0,03-16
26782,北美洲,洪都拉斯,2,0,0,0,03-16
26783,北美洲,圣马丁岛,2,0,0,0,03-16
26784,欧洲,法罗群岛,2,0,0,0,03-16
26785,北美洲,危地马拉,2,0,0,0,03-16
26786,欧洲,泽西岛,2,0,0,0,03-16
26787,非洲,纳米比亚,2,0,0,0,03-16
26788,非洲,塞舌尔,2,0,0,0,03-16
26789,北美洲,多米尼加,1,0,0,0,03-16
26790,欧洲,安道尔,2,0,1,0,03-16
26792,亚洲,不丹,1,0,0,0,03-16
26793,欧洲,梵蒂冈,1,0,0,0,03-16
26794,非洲,多哥,1,0,0,0,03-16
26795,亚洲,蒙古,1,0,0,0,03-16
26796,北美洲,牙买加,1,0,0,0,03-16
26797,北美洲,特立尼达和多巴哥,1,0,0,0,03-16
26799,北美洲,圣巴泰勒米,1,0,0,0,03-16
26800,欧洲,直布罗陀,1,0,0,0,03-16
26801,欧洲,根西岛,1,0,0,0,03-16
26802,大洋洲,法属波利尼西亚,1,0,0,0,03-16
26803,南美洲,苏里南,1,0,0,0,03-16
26804,北美洲,圣文森特和格林纳丁斯,1,0,0,0,03-16
26805,非洲,赤道几内亚,1,0,0,0,03-16
26806,非洲,几内亚,1,0,0,0,03-16
26807,非洲,毛里塔尼亚,1,0,0,0,03-16
26808,非洲,斯威士兰,1,0,0,0,03-16
26809,北美洲,安提瓜和巴布达,1,0,0,0,03-16
26810,北美洲,巴哈马,1,0,0,0,03-16
26812,非洲,刚果（布）,1,0,0,0,03-16
26813,亚洲,乌兹别克斯坦,1,0,0,0,03-16
26814,亚洲,尼泊尔,1,0,1,0,03-16
26815,非洲,苏丹,1,0,0,1,03-16
27563,北美洲,美国,2885,0,10,60,03-15
27564,欧洲,西班牙,7753,0,571,288,03-15
27565,亚洲,以色列,200,0,2,0,03-15
27566,亚洲,文莱,50,0,0,0,03-15
27567,亚洲,阿曼,21,0,9,0,03-15
27568,亚洲,日本,817,0,135,24,03-15
27569,亚洲,菲律宾,140,0,1,11,03-15
27570,欧洲,爱尔兰,129,0,0,2,03-15
27571,亚洲,黎巴嫩,99,0,1,3,03-15
27572,亚洲,科威特,100,0,5,0,03-15
27573,亚洲,阿联酋,86,0,23,0,03-15
27574,欧洲,保加利亚,43,0,0,2,03-15
27575,欧洲,比利时,886,0,1,3,03-15
27576,亚洲,巴林,214,0,60,0,03-15
27578,欧洲,克罗地亚,46,0,0,0,03-15
27580,非洲,塞内加尔,24,0,2,0,03-15
27581,亚洲,马尔代夫,13,0,0,0,03-15
27582,亚洲,约旦,7,0,1,0,03-15
27583,亚洲,伊朗,13938,0,4590,724,03-15
27584,亚洲,韩国,8162,0,834,75,03-15
27586,欧洲,德国,4866,0,14,9,03-15
27587,欧洲,法国,4500,0,36,91,03-15
27589,欧洲,瑞士,1189,0,3,11,03-15
27590,欧洲,英国,1140,0,18,21,03-15
27591,欧洲,挪威,1046,0,0,3,03-15
27592,欧洲,瑞典,961,0,0,8,03-15
27593,欧洲,荷兰,959,0,0,12,03-15
27594,欧洲,丹麦,827,0,1,0,03-15
27596,欧洲,奥地利,655,0,6,1,03-15
27598,亚洲,马来西亚,428,0,32,0,03-15
27599,亚洲,卡塔尔,338,0,0,0,03-15
27600,其他,钻石公主号邮轮,697,0,427,7,03-15
27601,北美洲,加拿大,253,0,4,1,03-15
27602,大洋洲,澳大利亚,272,0,24,3,03-15
27603,欧洲,希腊,228,0,0,3,03-15
27604,欧洲,芬兰,224,0,1,0,03-15
27606,欧洲,捷克,189,0,0,0,03-15
27607,欧洲,斯洛文尼亚,181,0,0,0,03-15
27608,欧洲,冰岛,156,0,0,0,03-15
27610,南美洲,巴西,151,0,0,0,03-15
27613,亚洲,印度尼西亚,117,0,2,2,03-15
27614,欧洲,葡萄牙,112,0,0,0,03-15
27615,欧洲,爱沙尼亚,109,0,0,0,03-15
27616,亚洲,新加坡,212,0,105,0,03-15
27617,亚洲,印度,107,0,3,2,03-15
27618,亚洲,沙特阿拉伯,103,0,1,0,03-15
27619,欧洲,波兰,104,0,0,3,03-15
27621,欧洲,罗马尼亚,101,0,3,0,03-15
27623,非洲,埃及,110,0,21,2,03-15
27624,亚洲,泰国,114,0,35,1,03-15
27625,亚洲,伊拉克,110,0,24,9,03-15
27626,欧洲,圣马力诺,73,0,2,5,03-15
27628,南美洲,智利,61,0,0,0,03-15
27629,欧洲,卢森堡,59,0,0,1,03-15
27630,欧洲,俄罗斯,59,0,3,0,03-15
27631,非洲,南非,51,0,0,0,03-15
27632,欧洲,塞尔维亚,46,0,0,0,03-15
27633,欧洲,斯洛伐克,44,0,0,0,03-15
27634,南美洲,阿根廷,45,0,1,2,03-15
27635,北美洲,巴拿马,43,0,0,1,03-15
27636,北美洲,墨西哥,41,0,1,0,03-15
27638,亚洲,越南,53,0,16,0,03-15
27640,欧洲,阿尔巴尼亚,38,0,0,1,03-15
27642,亚洲,巴勒斯坦,35,0,0,0,03-15
27643,亚洲,巴基斯坦,34,0,1,0,03-15
27644,非洲,阿尔及利亚,45,0,10,3,03-15
27645,欧洲,格鲁吉亚,30,0,0,0,03-15
27646,欧洲,匈牙利,30,0,1,0,03-15
27647,南美洲,秘鲁,28,0,0,0,03-15
27648,欧洲,拉脱维亚,26,0,0,0,03-15
27649,欧洲,白俄罗斯,27,0,3,0,03-15
27650,南美洲,厄瓜多尔,23,0,0,1,03-15
27651,北美洲,哥斯达黎加,22,0,0,0,03-15
27652,南美洲,哥伦比亚,22,0,0,0,03-15
27653,欧洲,波黑,21,0,0,0,03-15
27654,亚洲,塞浦路斯,21,0,0,0,03-15
27655,亚洲,亚美尼亚,20,0,0,0,03-15
27657,非洲,突尼斯,18,0,0,0,03-15
27658,欧洲,马耳他,18,0,0,0,03-15
27659,亚洲,阿富汗,16,0,0,0,03-15
27660,非洲,摩洛哥,16,0,0,2,03-15
27661,欧洲,北马其顿,13,0,0,0,03-15
27662,亚洲,阿塞拜疆,19,0,6,1,03-15
27663,欧洲,摩尔多瓦,12,0,0,0,03-15
27666,亚洲,斯里兰卡,11,0,1,0,03-15
27667,南美洲,委内瑞拉,10,0,0,0,03-15
27668,欧洲,立陶宛,8,0,0,0,03-15
27669,大洋洲,新西兰,8,0,0,0,03-15
27670,亚洲,哈萨克斯坦,8,0,0,0,03-15
27671,南美洲,巴拉圭,6,0,0,0,03-15
27672,亚洲,土耳其,6,0,0,0,03-15
27673,南美洲,乌拉圭,6,0,0,0,03-15
27674,南美洲,法属圭亚那,5,0,0,0,03-15
27675,亚洲,柬埔寨,5,0,1,0,03-15
27676,非洲,科特迪瓦,4,0,0,0,03-15
27677,北美洲,古巴,4,0,0,0,03-15
27678,欧洲,摩纳哥,3,0,0,0,03-15
27679,欧洲,乌克兰,3,0,0,0,03-15
27680,非洲,喀麦隆,3,0,0,0,03-15
27681,亚洲,孟加拉国,3,0,0,0,03-15
27682,非洲,刚果（金）,3,0,0,0,03-15
27683,北美洲,马提尼克,3,0,0,0,03-15
27684,亚洲,留尼汪,3,0,0,0,03-15
27685,非洲,尼日利亚,2,0,0,0,03-15
27686,非洲,布基纳法索,2,0,0,0,03-15
27687,南美洲,玻利维亚,2,0,0,0,03-15
27688,北美洲,洪都拉斯,2,0,0,0,03-15
27689,非洲,加纳,2,0,0,0,03-15
27690,北美洲,圣马丁岛,2,0,0,0,03-15
27691,欧洲,法罗群岛,2,0,0,0,03-15
27692,欧洲,泽西岛,2,0,0,0,03-15
27693,非洲,纳米比亚,2,0,0,0,03-15
27694,非洲,塞舌尔,2,0,0,0,03-15
27695,北美洲,多米尼加,1,0,0,0,03-15
27696,欧洲,安道尔,2,0,1,0,03-15
27697,欧洲,列支敦士登,1,0,0,0,03-15
27698,亚洲,不丹,1,0,0,0,03-15
27699,欧洲,梵蒂冈,1,0,0,0,03-15
27700,非洲,多哥,1,0,0,0,03-15
27701,亚洲,蒙古,1,0,0,0,03-15
27702,北美洲,牙买加,1,0,0,0,03-15
27703,北美洲,特立尼达和多巴哥,1,0,0,0,03-15
27704,非洲,加蓬,1,0,0,0,03-15
27705,非洲,肯尼亚,1,0,0,0,03-15
27706,北美洲,圣巴泰勒米,1,0,0,0,03-15
27707,欧洲,直布罗陀,1,0,0,0,03-15
27708,欧洲,根西岛,1,0,0,0,03-15
27709,大洋洲,法属波利尼西亚,1,0,0,0,03-15
27710,非洲,埃塞俄比亚,1,0,0,0,03-15
27711,北美洲,危地马拉,1,0,0,0,03-15
27712,南美洲,苏里南,1,0,0,0,03-15
27713,北美洲,圣文森特和格林纳丁斯,1,0,0,0,03-15
27714,非洲,赤道几内亚,1,0,0,0,03-15
27715,非洲,卢旺达,1,0,0,0,03-15
27716,非洲,几内亚,1,0,0,0,03-15
27717,非洲,毛里塔尼亚,1,0,0,0,03-15
27718,非洲,斯威士兰,1,0,0,0,03-15
27719,北美洲,安提瓜和巴布达,1,0,0,0,03-15
27720,亚洲,尼泊尔,1,0,1,0,03-15
27722,南美洲,圭亚那,1,0,0,1,03-15
27723,非洲,苏丹,1,0,0,1,03-15
27724,欧洲,意大利,21270,0,1966,1441,03-15
28364,亚洲,伊朗,12729,0,3529,514,03-14
28365,欧洲,西班牙,5232,0,189,120,03-14
28366,亚洲,卡塔尔,338,0,0,0,03-14
28367,大洋洲,澳大利亚,236,0,24,3,03-14
28368,亚洲,马来西亚,238,0,32,0,03-14
28369,亚洲,以色列,154,0,2,0,03-14
28370,欧洲,罗马尼亚,97,0,3,0,03-14
28371,亚洲,文莱,40,0,0,0,03-14
28372,亚洲,越南,53,0,16,0,03-14
28373,非洲,阿尔及利亚,37,0,10,2,03-14
28374,亚洲,塞浦路斯,21,0,0,0,03-14
28375,非洲,纳米比亚,2,0,0,0,03-14
28376,欧洲,瑞士,1189,0,3,4,03-14
28377,欧洲,比利时,689,0,1,3,03-14
28378,亚洲,日本,746,0,135,21,03-14
28379,亚洲,巴林,211,0,35,0,03-14
28380,亚洲,黎巴嫩,93,0,1,3,03-14
28381,亚洲,印度,84,0,3,0,03-14
28382,亚洲,马尔代夫,10,0,0,0,03-14
28383,亚洲,斯里兰卡,8,0,1,0,03-14
28385,北美洲,美国,2084,0,10,41,03-14
28386,欧洲,英国,798,0,8,6,03-14
28388,北美洲,加拿大,198,0,4,1,03-14
28391,欧洲,捷克,141,0,0,0,03-14
28392,欧洲,斯洛文尼亚,141,0,0,0,03-14
28393,亚洲,科威特,100,0,0,0,03-14
28394,亚洲,印度尼西亚,96,0,2,1,03-14
28395,亚洲,菲律宾,98,0,1,6,03-14
28397,欧洲,波兰,68,0,0,0,03-14
28398,亚洲,泰国,82,0,34,1,03-14
28399,欧洲,俄罗斯,47,0,3,0,03-14
28400,南美洲,智利,43,0,0,0,03-14
28401,欧洲,塞尔维亚,41,0,0,0,03-14
28402,欧洲,克罗地亚,37,0,0,0,03-14
28403,北美洲,巴拿马,36,0,0,1,03-14
28405,欧洲,斯洛伐克,32,0,0,0,03-14
28406,南美洲,阿根廷,34,0,1,2,03-14
28407,亚洲,巴基斯坦,29,0,1,0,03-14
28408,北美洲,墨西哥,26,0,1,0,03-14
28410,欧洲,北马其顿,13,0,0,0,03-14
28411,亚洲,亚美尼亚,13,0,0,0,03-14
28412,亚洲,阿富汗,10,0,0,0,03-14
28413,大洋洲,新西兰,6,0,0,0,03-14
28414,南美洲,巴拉圭,6,0,0,0,03-14
28415,亚洲,哈萨克斯坦,6,0,0,0,03-14
28416,非洲,摩洛哥,7,0,0,2,03-14
28417,南美洲,法属圭亚那,5,0,0,0,03-14
28418,南美洲,乌拉圭,4,0,0,0,03-14
28419,非洲,喀麦隆,3,0,0,0,03-14
28420,北美洲,马提尼克,3,0,0,0,03-14
28421,亚洲,留尼汪,3,0,0,0,03-14
28422,北美洲,圣马丁岛,2,0,0,0,03-14
28423,欧洲,法罗群岛,2,0,0,0,03-14
28424,欧洲,泽西岛,2,0,0,0,03-14
28425,北美洲,圣巴泰勒米,1,0,0,0,03-14
28426,欧洲,直布罗陀,1,0,0,0,03-14
28427,欧洲,根西岛,1,0,0,0,03-14
28428,大洋洲,法属波利尼西亚,1,0,0,0,03-14
28429,南美洲,苏里南,1,0,0,0,03-14
28430,北美洲,圣文森特和格林纳丁斯,1,0,0,0,03-14
28431,欧洲,意大利,17660,0,1439,1266,03-14
28432,亚洲,韩国,8086,0,510,72,03-14
28434,欧洲,法国,3661,0,12,79,03-14
28436,欧洲,丹麦,801,0,1,0,03-14
28438,欧洲,瑞典,775,0,0,8,03-14
28439,欧洲,挪威,750,0,0,0,03-14
28441,欧洲,奥地利,504,0,6,1,03-14
28444,欧洲,希腊,190,0,0,1,03-14
28449,欧洲,冰岛,128,0,0,0,03-14
28451,南美洲,巴西,98,0,0,0,03-14
28454,欧洲,爱尔兰,90,0,0,1,03-14
28455,亚洲,沙特阿拉伯,86,0,1,0,03-14
28457,非洲,埃及,93,0,21,2,03-14
28458,欧洲,爱沙尼亚,68,0,0,0,03-14
28460,欧洲,圣马力诺,73,0,2,5,03-14
28461,亚洲,伊拉克,93,0,24,9,03-14
28467,亚洲,巴勒斯坦,35,0,0,0,03-14
28472,欧洲,保加利亚,30,0,0,0,03-14
28474,南美洲,秘鲁,28,0,0,0,03-14
28476,南美洲,厄瓜多尔,23,0,0,1,03-14
28477,非洲,塞内加尔,21,0,2,0,03-14
28478,欧洲,拉脱维亚,18,0,0,0,03-14
28479,欧洲,匈牙利,19,0,1,0,03-14
28483,南美洲,哥伦比亚,13,0,0,0,03-14
28484,亚洲,阿曼,20,0,9,0,03-14
28486,欧洲,摩尔多瓦,8,0,0,0,03-14
28487,欧洲,立陶宛,6,0,0,0,03-14
28493,亚洲,土耳其,5,0,0,0,03-14
28501,南美洲,委内瑞拉,2,0,0,0,03-14
28507,北美洲,危地马拉,1,0,0,0,03-14
28510,亚洲,约旦,1,0,1,0,03-14
28511,非洲,苏丹,1,0,0,1,03-14
28543,欧洲,德国,3117,0,14,7,03-14
28547,欧洲,荷兰,804,0,0,5,03-14
28555,其他,钻石公主号邮轮,697,0,427,7,03-14
28560,欧洲,芬兰,155,0,1,0,03-14
28564,亚洲,新加坡,200,0,82,0,03-14
28579,亚洲,阿联酋,85,0,20,0,03-14
28581,欧洲,葡萄牙,59,0,0,0,03-14
28590,欧洲,阿尔巴尼亚,33,0,0,0,03-14
28599,欧洲,格鲁吉亚,25,0,0,0,03-14
28600,非洲,南非,24,0,0,0,03-14
28602,北美洲,哥斯达黎加,22,0,0,0,03-14
28606,亚洲,阿塞拜疆,19,0,3,1,03-14
28609,非洲,突尼斯,13,0,0,0,03-14
28610,欧洲,波黑,13,0,0,0,03-14
28613,欧洲,白俄罗斯,12,0,2,0,03-14
28618,欧洲,卢森堡,7,0,0,0,03-14
28621,欧洲,马耳他,6,0,0,0,03-14
28625,亚洲,柬埔寨,5,0,1,0,03-14
28628,北美洲,古巴,4,0,0,0,03-14
28631,欧洲,乌克兰,3,0,0,0,03-14
28632,亚洲,孟加拉国,3,0,0,0,03-14
28634,欧洲,摩纳哥,2,0,0,0,03-14
28636,非洲,布基纳法索,2,0,0,0,03-14
28637,非洲,刚果（金）,2,0,0,0,03-14
28638,南美洲,玻利维亚,2,0,0,0,03-14
28639,北美洲,洪都拉斯,2,0,0,0,03-14
28640,非洲,加纳,2,0,0,0,03-14
28644,欧洲,安道尔,2,0,1,0,03-14
28645,亚洲,蒙古,1,0,0,0,03-14
28646,北美洲,牙买加,1,0,0,0,03-14
28647,非洲,科特迪瓦,1,0,0,0,03-14
28648,北美洲,特立尼达和多巴哥,1,0,0,0,03-14
28649,非洲,加蓬,1,0,0,0,03-14
28650,非洲,肯尼亚,1,0,0,0,03-14
28655,非洲,埃塞俄比亚,1,0,0,0,03-14
28659,南美洲,圭亚那,1,0,0,1,03-14
28887,欧洲,德国,3117,0,14,7,03-13
28888,北美洲,美国,1635,0,10,39,03-13
28889,北美洲,巴拿马,27,0,0,1,03-13
28890,欧洲,波黑,13,0,0,0,03-13
28891,欧洲,瑞士,1009,0,3,4,03-13
28892,亚洲,卡塔尔,262,0,0,0,03-13
28893,亚洲,印度尼西亚,69,0,2,1,03-13
28894,亚洲,菲律宾,64,0,1,2,03-13
28895,欧洲,荷兰,804,0,0,5,03-13
28896,欧洲,比利时,556,0,1,3,03-13
28897,亚洲,巴林,210,0,35,0,03-13
28898,亚洲,新加坡,200,0,82,0,03-13
28899,亚洲,印度,81,0,3,0,03-13
28900,亚洲,黎巴嫩,77,0,1,3,03-13
28901,欧洲,罗马尼亚,70,0,3,0,03-13
28902,欧洲,俄罗斯,45,0,3,0,03-13
28903,亚洲,文莱,36,0,0,0,03-13
28904,欧洲,阿尔巴尼亚,33,0,0,0,03-13
28905,亚洲,越南,47,0,16,0,03-13
28906,非洲,南非,24,0,0,0,03-13
28907,亚洲,阿塞拜疆,19,0,3,1,03-13
28908,亚洲,塞浦路斯,14,0,0,0,03-13
28909,亚洲,马尔代夫,9,0,0,0,03-13
28910,亚洲,哈萨克斯坦,3,0,0,0,03-13
28911,欧洲,西班牙,4209,0,189,120,03-13
28912,非洲,埃塞俄比亚,1,0,0,0,03-13
28913,亚洲,伊朗,11364,0,3529,514,03-13
28914,亚洲,日本,711,0,135,19,03-13
28918,欧洲,法罗群岛,2,0,0,0,03-13
28919,欧洲,直布罗陀,1,0,0,0,03-13
28920,欧洲,根西岛,1,0,0,0,03-13
28921,大洋洲,法属波利尼西亚,1,0,0,0,03-13
28923,南美洲,法属圭亚那,5,0,0,0,03-13
28924,北美洲,马提尼克,3,0,0,0,03-13
28925,北美洲,圣马丁岛,2,0,0,0,03-13
28926,北美洲,圣巴泰勒米,1,0,0,0,03-13
28928,欧洲,丹麦,785,0,1,0,03-13
28929,欧洲,芬兰,155,0,1,0,03-13
28930,亚洲,以色列,126,0,2,0,03-13
28931,欧洲,克罗地亚,31,0,0,0,03-13
28932,欧洲,匈牙利,16,0,0,0,03-13
28933,非洲,阿尔及利亚,26,0,10,2,03-13
28934,欧洲,摩尔多瓦,6,0,0,0,03-13
28935,亚洲,韩国,7979,0,510,72,03-13
28942,亚洲,科威特,80,0,0,0,03-13
28944,亚洲,泰国,75,0,34,1,03-13
28946,欧洲,塞尔维亚,31,0,0,0,03-13
28948,欧洲,格鲁吉亚,25,0,0,0,03-13
28949,亚洲,巴基斯坦,20,0,1,0,03-13
28951,北美洲,墨西哥,15,0,1,0,03-13
28952,欧洲,白俄罗斯,12,0,2,0,03-13
28954,亚洲,土耳其,2,0,0,0,03-13
28955,非洲,加蓬,1,0,0,0,03-13
28956,非洲,肯尼亚,1,0,0,0,03-13
28960,欧洲,瑞典,683,0,0,8,03-13
28980,欧洲,意大利,15113,0,1258,1016,03-13
28983,欧洲,法国,2876,0,12,61,03-13
28988,欧洲,挪威,703,0,0,0,03-13
28992,欧洲,英国,590,0,8,6,03-13
28995,欧洲,奥地利,361,0,4,1,03-13
28997,其他,钻石公主号邮轮,697,0,427,7,03-13
28999,北美洲,加拿大,149,0,4,1,03-13
29000,亚洲,马来西亚,158,0,32,0,03-13
29001,大洋洲,澳大利亚,144,0,24,3,03-13
29002,欧洲,希腊,117,0,0,1,03-13
29003,欧洲,冰岛,109,0,0,0,03-13
29007,欧洲,捷克,96,0,0,0,03-13
29008,欧洲,斯洛文尼亚,89,0,0,0,03-13
29010,南美洲,巴西,77,0,0,0,03-13
29012,欧洲,爱尔兰,70,0,0,1,03-13
29013,非洲,埃及,80,0,10,2,03-13
29014,欧洲,圣马力诺,69,0,0,3,03-13
29015,亚洲,阿联酋,85,0,20,0,03-13
29017,亚洲,沙特阿拉伯,62,0,1,0,03-13
29018,欧洲,葡萄牙,59,0,0,0,03-13
29019,亚洲,伊拉克,83,0,24,8,03-13
29020,欧洲,波兰,51,0,0,0,03-13
29025,南美洲,智利,33,0,0,0,03-13
29028,亚洲,巴勒斯坦,31,0,0,0,03-13
29030,南美洲,阿根廷,31,0,0,1,03-13
29035,欧洲,保加利亚,23,0,0,0,03-13
29037,南美洲,秘鲁,22,0,0,0,03-13
29038,北美洲,哥斯达黎加,22,0,0,0,03-13
29040,亚洲,阿曼,19,0,2,0,03-13
29041,欧洲,爱沙尼亚,17,0,0,0,03-13
29043,欧洲,拉脱维亚,16,0,0,0,03-13
29044,欧洲,斯洛伐克,16,0,0,0,03-13
29045,南美洲,厄瓜多尔,15,0,0,0,03-13
29047,非洲,突尼斯,13,0,0,0,03-13
29052,非洲,塞内加尔,10,0,0,0,03-13
29055,欧洲,北马其顿,9,0,0,0,03-13
29056,南美洲,哥伦比亚,9,0,0,0,03-13
29057,亚洲,阿富汗,7,0,0,0,03-13
29058,欧洲,卢森堡,7,0,0,0,03-13
29060,欧洲,马耳他,6,0,0,0,03-13
29061,亚洲,柬埔寨,5,0,1,0,03-13
29062,亚洲,亚美尼亚,4,0,0,0,03-13
29063,非洲,摩洛哥,6,0,0,2,03-13
29064,北美洲,古巴,4,0,0,0,03-13
29065,欧洲,立陶宛,3,0,0,0,03-13
29066,欧洲,乌克兰,3,0,0,0,03-13
29068,亚洲,孟加拉国,3,0,0,0,03-13
29069,亚洲,斯里兰卡,3,0,1,0,03-13
29070,非洲,尼日利亚,2,0,0,0,03-13
29071,欧洲,摩纳哥,2,0,0,0,03-13
29072,南美洲,巴拉圭,2,0,0,0,03-13
29073,非洲,布基纳法索,2,0,0,0,03-13
29075,非洲,刚果（金）,2,0,0,0,03-13
29076,南美洲,玻利维亚,2,0,0,0,03-13
29077,北美洲,洪都拉斯,2,0,0,0,03-13
29078,非洲,加纳,2,0,0,0,03-13
29079,欧洲,安道尔,2,0,1,0,03-13
29080,亚洲,蒙古,1,0,0,0,03-13
29081,北美洲,牙买加,1,0,0,0,03-13
29082,非洲,科特迪瓦,1,0,0,0,03-13
29083,北美洲,特立尼达和多巴哥,1,0,0,0,03-13
29085,南美洲,圭亚那,1,0,0,1,03-13
29399,北美洲,洪都拉斯,2,0,0,0,03-12
29400,亚洲,马来西亚,158,0,32,0,03-12
29401,亚洲,新加坡,187,0,82,0,03-12
29402,欧洲,西班牙,2968,0,189,84,03-12
29403,欧洲,德国,2078,0,14,3,03-12
29404,欧洲,比利时,399,0,1,3,03-12
29405,其他,钻石公主号邮轮,697,0,427,7,03-12
29406,亚洲,越南,44,0,16,0,03-12
29407,欧洲,波黑,11,0,0,0,03-12
29408,亚洲,斯里兰卡,3,0,1,0,03-12
29410,亚洲,日本,657,0,102,17,03-12
29411,亚洲,以色列,100,0,2,0,03-12
29412,亚洲,文莱,25,0,0,0,03-12
29413,非洲,阿尔及利亚,25,0,8,1,03-12
29414,欧洲,摩纳哥,2,0,0,0,03-12
29415,亚洲,菲律宾,52,0,1,2,03-12
29418,亚洲,韩国,7869,0,288,61,03-12
29419,亚洲,伊朗,10075,0,3276,429,03-12
29421,大洋洲,澳大利亚,144,0,24,3,03-12
29422,亚洲,印度,73,0,3,0,03-12
29423,欧洲,斯洛文尼亚,57,0,0,0,03-12
29424,欧洲,罗马尼亚,49,0,3,0,03-12
29425,亚洲,沙特阿拉伯,45,0,0,0,03-12
29426,亚洲,泰国,70,0,34,1,03-12
29427,欧洲,波兰,31,0,0,0,03-12
29428,南美洲,智利,23,0,0,0,03-12
29429,北美洲,哥斯达黎加,22,0,0,0,03-12
29430,欧洲,塞尔维亚,19,0,0,0,03-12
29431,非洲,南非,17,0,0,0,03-12
29432,亚洲,阿塞拜疆,15,0,3,0,03-12
29433,北美洲,墨西哥,11,0,1,0,03-12
29434,亚洲,柬埔寨,5,0,1,0,03-12
29435,亚洲,亚美尼亚,4,0,0,0,03-12
29436,非洲,摩洛哥,6,0,0,2,03-12
29437,北美洲,古巴,3,0,0,0,03-12
29438,南美洲,圭亚那,1,0,0,1,03-12
29450,欧洲,意大利,12462,0,1045,827,03-12
29453,欧洲,法国,2281,0,12,48,03-12
29456,北美洲,美国,1004,0,10,31,03-12
29457,欧洲,丹麦,514,0,1,0,03-12
29459,欧洲,荷兰,503,0,0,5,03-12
29460,欧洲,瑞典,500,0,0,8,03-12
29461,欧洲,挪威,489,0,0,0,03-12
29462,欧洲,瑞士,476,0,3,3,03-12
29463,欧洲,英国,460,0,8,6,03-12
29465,亚洲,卡塔尔,263,0,0,0,03-12
29467,欧洲,奥地利,246,0,2,0,03-12
29468,亚洲,巴林,195,0,35,0,03-12
29471,北美洲,加拿大,107,0,4,1,03-12
29473,欧洲,捷克,91,0,0,0,03-12
29474,欧洲,冰岛,90,0,0,0,03-12
29475,欧洲,希腊,89,0,0,1,03-12
29477,亚洲,科威特,69,0,0,0,03-12
29478,亚洲,阿联酋,74,0,7,0,03-12
29479,欧洲,圣马力诺,69,0,0,3,03-12
29481,欧洲,芬兰,65,0,1,0,03-12
29482,欧洲,葡萄牙,59,0,0,0,03-12
29483,非洲,埃及,67,0,8,1,03-12
29484,南美洲,巴西,52,0,0,0,03-12
29485,亚洲,黎巴嫩,52,0,1,1,03-12
29486,亚洲,伊拉克,68,0,15,8,03-12
29487,欧洲,爱尔兰,43,0,0,1,03-12
29492,亚洲,巴勒斯坦,30,0,0,0,03-12
29493,欧洲,俄罗斯,28,0,3,0,03-12
29495,亚洲,印度尼西亚,27,0,2,1,03-12
29496,欧洲,格鲁吉亚,24,0,0,0,03-12
29502,欧洲,克罗地亚,19,0,0,0,03-12
29503,南美洲,阿根廷,19,0,0,1,03-12
29505,亚洲,巴基斯坦,18,0,1,0,03-12
29506,亚洲,阿曼,18,0,2,0,03-12
29507,欧洲,爱沙尼亚,16,0,0,0,03-12
29508,南美洲,厄瓜多尔,15,0,0,0,03-12
29509,欧洲,阿尔巴尼亚,15,0,0,0,03-12
29513,欧洲,拉脱维亚,10,0,0,0,03-12
29514,欧洲,斯洛伐克,10,0,0,0,03-12
29515,北美洲,巴拿马,11,0,0,1,03-12
29516,欧洲,北马其顿,9,0,0,0,03-12
29517,欧洲,匈牙利,9,0,0,0,03-12
29518,南美洲,哥伦比亚,9,0,0,0,03-12
29519,亚洲,阿富汗,7,0,0,0,03-12
29520,欧洲,白俄罗斯,9,0,2,0,03-12
29521,欧洲,卢森堡,7,0,0,0,03-12
29522,非洲,突尼斯,7,0,0,0,03-12
29524,欧洲,保加利亚,7,0,0,0,03-12
29525,南美洲,秘鲁,6,0,0,0,03-12
29526,亚洲,马尔代夫,6,0,0,0,03-12
29527,欧洲,马耳他,6,0,0,0,03-12
29528,亚洲,塞浦路斯,6,0,0,0,03-12
29531,欧洲,立陶宛,3,0,0,0,03-12
29532,欧洲,摩尔多瓦,3,0,0,0,03-12
29533,亚洲,孟加拉国,3,0,0,0,03-12
29536,非洲,尼日利亚,2,0,0,0,03-12
29537,南美洲,巴拉圭,2,0,0,0,03-12
29538,非洲,布基纳法索,2,0,0,0,03-12
29539,南美洲,玻利维亚,2,0,0,0,03-12
29541,亚洲,蒙古,1,0,0,0,03-12
29542,亚洲,土耳其,1,0,0,0,03-12
29543,非洲,刚果（金）,1,0,0,0,03-12
29544,北美洲,牙买加,1,0,0,0,03-12
29545,非洲,科特迪瓦,1,0,0,0,03-12
29662,大洋洲,新西兰,5,0,0,0,03-12
29663,非洲,塞内加尔,4,0,0,0,03-12
29670,非洲,喀麦隆,2,0,0,0,03-12
29677,北美洲,多米尼加,1,0,0,0,03-12
29678,欧洲,安道尔,1,0,0,0,03-12
29679,欧洲,乌克兰,1,0,0,0,03-12
29680,亚洲,约旦,1,0,0,0,03-12
29681,欧洲,列支敦士登,1,0,0,0,03-12
29682,亚洲,不丹,1,0,0,0,03-12
29683,欧洲,梵蒂冈,1,0,0,0,03-12
29684,非洲,多哥,1,0,0,0,03-12
